location_id,date,observed,modeled,mean,upper,lower,location_name
540,2020-12-24,0,1,-25.8320249832872,-2.44156019730061,-52.9769733333438,Kentucky
540,2020-12-25,0,1,-26.8968806847902,-2.35239873644405,-52.9769733333438,Kentucky
540,2020-12-26,0,1,-27.7121592048045,-2.26337023462766,-52.9769733333438,Kentucky
540,2020-12-27,0,1,-28.6829384692205,-2.17447487635128,-52.9769733333438,Kentucky
540,2020-12-28,0,1,-29.7587795906,-2.08571282682437,-52.9769733333438,Kentucky
540,2020-12-29,0,1,-30.8385870943189,-1.9970842321745,-52.9769733333438,Kentucky
540,2020-12-30,0,1,-31.7691471479814,-1.90858921965825,-52.9769733333438,Kentucky
540,2020-12-31,0,1,-32.9589097639027,-1.82022789787607,-52.9769733333438,Kentucky
540,2021-01-01,0,1,-33.5376864740877,-1.73200035698968,-52.9769733333438,Kentucky
540,2021-01-02,0,1,-34.5020501663981,-1.71080977351644,-52.9769733333438,Kentucky
540,2021-01-03,0,1,-35.1079182988346,-1.68975309683058,-52.9769733333438,Kentucky
540,2021-01-04,0,1,-35.7133218916467,-1.66883036311087,-52.9769733333438,Kentucky
540,2021-01-05,0,1,-36.8315473048076,-1.64804159099455,-52.9769733333438,Kentucky
540,2021-01-06,0,1,-37.64195772174,-1.62738678180765,-52.9769733333438,Kentucky
540,2021-01-07,0,1,-38.1441763157203,-1.60686591979746,-52.9769733333438,Kentucky
540,2021-01-08,0,1,-38.9548568769967,-1.58647897236661,-52.9769733333438,Kentucky
540,2021-01-09,0,1,-39.8159477689937,-1.56622589030942,-52.9769733333438,Kentucky
540,2021-01-10,0,1,-40.2162300605333,-1.54610660804946,-52.9769733333438,Kentucky
540,2021-01-11,0,1,-40.6625784232355,-1.52612104387883,-52.9769733333438,Kentucky
540,2021-01-12,0,1,-41.2132887284209,-1.50626910019881,-52.9769733333438,Kentucky
540,2021-01-13,0,1,-41.91455320641,-1.48655066376164,-52.9769733333438,Kentucky
540,2021-01-14,0,1,-42.7167284945411,-1.46696560591333,-52.9769733333438,Kentucky
540,2021-01-15,0,1,-43.0581787008376,-1.44751378283769,-52.9769733333438,Kentucky
