date,location_id,location_name,mean
2020-09-13,524,Alaska,0.451299689579975
2020-09-14,524,Alaska,0.448232333022709
2020-09-15,524,Alaska,0.447246895420185
2020-09-16,524,Alaska,0.447432828479726
2020-09-17,524,Alaska,0.448613824555421
2020-09-18,524,Alaska,0.450408708353302
2020-09-19,524,Alaska,0.452295136253173
2020-09-20,524,Alaska,0.454034501996299
2020-09-21,524,Alaska,0.455196905863523
2020-02-01,525,Arizona,Inf
2020-02-02,525,Arizona,7.5974790247672
2020-02-03,525,Arizona,2.22413814523597
2020-02-04,525,Arizona,1.15847105903
2020-02-05,525,Arizona,0.76935313979813
2020-02-06,525,Arizona,0.585364695303944
2020-02-07,525,Arizona,0.486792345447394
2020-02-08,525,Arizona,0.431636409241566
2020-02-09,525,Arizona,0.401873488411378
2020-02-10,525,Arizona,0.388907621149415
2020-02-11,525,Arizona,0.388152914103413
2020-02-12,525,Arizona,0.397723040861236
2020-02-13,525,Arizona,0.415869099416185
2020-02-14,525,Arizona,0.44319091071573
2020-02-15,525,Arizona,0.479687225114387
2020-02-16,525,Arizona,0.523742817737896
2020-02-17,525,Arizona,0.575519400628384
2020-02-18,525,Arizona,0.635549969140645
2020-02-19,525,Arizona,0.706010277393054
2020-02-20,525,Arizona,0.784618494605686
2020-02-21,525,Arizona,0.871555429307173
2020-02-22,525,Arizona,0.96929054467071
2020-02-23,525,Arizona,1.08150581018635
2020-02-24,525,Arizona,1.19519047758136
2020-02-25,525,Arizona,1.30230343359342
2020-02-26,525,Arizona,1.40471770929411
2020-02-27,525,Arizona,1.49750593753382
2020-02-28,525,Arizona,1.58852743132989
2020-02-29,525,Arizona,1.65838365909362
2020-03-01,525,Arizona,1.7041517668897
2020-03-02,525,Arizona,1.72204784982137
2020-03-03,525,Arizona,1.72380289649511
2020-03-04,525,Arizona,1.7114477693803
2020-03-05,525,Arizona,1.67785876731702
2020-03-06,525,Arizona,1.64319677961517
2020-03-07,525,Arizona,1.61117664679178
2020-03-08,525,Arizona,1.56642544980305
2020-03-09,525,Arizona,1.50960537694818
2020-03-10,525,Arizona,1.44236117052563
2020-03-11,525,Arizona,1.3683950482867
2020-03-12,525,Arizona,1.28879601706663
2020-03-13,525,Arizona,1.21149067669481
2020-03-14,525,Arizona,1.13476544490014
2020-03-15,525,Arizona,1.06464291990265
2020-03-16,525,Arizona,0.997843661322206
2020-03-17,525,Arizona,0.93565028362337
2020-03-18,525,Arizona,0.87555271904282
2020-03-19,525,Arizona,0.818176260561662
2020-03-20,525,Arizona,0.767210370234955
2020-03-21,525,Arizona,0.721623772758644
2020-03-22,525,Arizona,0.680211342272384
2020-03-23,525,Arizona,0.643458687166794
2020-03-24,525,Arizona,0.611469782258265
2020-03-25,525,Arizona,0.584908308083907
2020-03-26,525,Arizona,0.563353602495239
2020-03-27,525,Arizona,0.546256139952015
2020-03-28,525,Arizona,0.533102170435893
2020-03-29,525,Arizona,0.523784157036508
2020-03-30,525,Arizona,0.518022886291658
2020-03-31,525,Arizona,0.515279169135715
2020-04-01,525,Arizona,0.515548310071284
2020-04-02,525,Arizona,0.518042367637214
2020-04-03,525,Arizona,0.522879623355543
2020-04-04,525,Arizona,0.529258575232881
2020-04-05,525,Arizona,0.536998011651196
2020-04-06,525,Arizona,0.545683232456535
2020-04-07,525,Arizona,0.555806358971807
2020-04-08,525,Arizona,0.566697467237981
2020-04-09,525,Arizona,0.577415377003616
2020-04-10,525,Arizona,0.588737209464226
2020-04-11,525,Arizona,0.598954018829151
2020-04-12,525,Arizona,0.607852790696996
2020-04-13,525,Arizona,0.615753103014057
2020-04-14,525,Arizona,0.621683383614671
2020-04-15,525,Arizona,0.626018503861106
2020-04-16,525,Arizona,0.626991950895224
2020-04-17,525,Arizona,0.625822867811104
2020-04-18,525,Arizona,0.622254694359047
2020-04-19,525,Arizona,0.6153593479653
2020-04-20,525,Arizona,0.605345795287366
2020-04-21,525,Arizona,0.592419662390286
2020-04-22,525,Arizona,0.577704187575701
2020-04-23,525,Arizona,0.561595287324004
2020-04-24,525,Arizona,0.544966068831143
2020-04-25,525,Arizona,0.528326301026435
2020-04-26,525,Arizona,0.512025385171721
2020-04-27,525,Arizona,0.49642863131449
2020-04-28,525,Arizona,0.48171598083423
2020-04-29,525,Arizona,0.468129877312231
2020-04-30,525,Arizona,0.455401953747036
2020-05-01,525,Arizona,0.443989468056572
2020-05-02,525,Arizona,0.434090969634904
2020-05-03,525,Arizona,0.425828927315348
2020-05-04,525,Arizona,0.419586494518496
2020-05-05,525,Arizona,0.41483254352047
2020-05-06,525,Arizona,0.411638094229248
2020-05-07,525,Arizona,0.409954745653297
2020-05-08,525,Arizona,0.409819992462315
2020-05-09,525,Arizona,0.411358795995688
2020-05-10,525,Arizona,0.414807169914186
2020-05-11,525,Arizona,0.420013359445702
2020-05-12,525,Arizona,0.426918543679844
2020-05-13,525,Arizona,0.435542736305733
2020-05-14,525,Arizona,0.445737869377748
2020-05-15,525,Arizona,0.457392118202461
2020-05-16,525,Arizona,0.470243811349777
2020-05-17,525,Arizona,0.484360327171399
2020-05-18,525,Arizona,0.499110810630483
2020-05-19,525,Arizona,0.51461673662637
2020-05-20,525,Arizona,0.530057865932929
2020-05-21,525,Arizona,0.544338096367306
2020-05-22,525,Arizona,0.557659272902734
2020-05-23,525,Arizona,0.569002148370406
2020-05-24,525,Arizona,0.57870277891756
2020-05-25,525,Arizona,0.586462324151858
2020-05-26,525,Arizona,0.59163602129178
2020-05-27,525,Arizona,0.594690666195511
2020-05-28,525,Arizona,0.595662099825907
2020-05-29,525,Arizona,0.595004626191137
2020-05-30,525,Arizona,0.593497634921442
2020-05-31,525,Arizona,0.590853051463968
2020-06-01,525,Arizona,0.587535105071211
2020-06-02,525,Arizona,0.583953139570963
2020-06-03,525,Arizona,0.58038394618295
2020-06-04,525,Arizona,0.577885298448074
2020-06-05,525,Arizona,0.576654897201944
2020-06-06,525,Arizona,0.576630042460563
2020-06-07,525,Arizona,0.57748753196825
2020-06-08,525,Arizona,0.580022894683219
2020-06-09,525,Arizona,0.5837685078361
2020-06-10,525,Arizona,0.589672894487062
2020-06-11,525,Arizona,0.597696608871411
2020-06-12,525,Arizona,0.60762401454219
2020-06-13,525,Arizona,0.619299031509645
2020-06-14,525,Arizona,0.632057456446214
2020-06-15,525,Arizona,0.644636247818777
2020-06-16,525,Arizona,0.65744589588786
2020-06-17,525,Arizona,0.670136108829155
2020-06-18,525,Arizona,0.683825695200614
2020-06-19,525,Arizona,0.696518093881401
2020-06-20,525,Arizona,0.707651203265047
2020-06-21,525,Arizona,0.716832144439054
2020-06-22,525,Arizona,0.724201953768475
2020-06-23,525,Arizona,0.730266146568574
2020-06-24,525,Arizona,0.733860343163805
2020-06-25,525,Arizona,0.734616703057218
2020-06-26,525,Arizona,0.732289012417279
2020-06-27,525,Arizona,0.728586186644726
2020-06-28,525,Arizona,0.723153026639042
2020-06-29,525,Arizona,0.714754118597117
