location_id,date,mean,upper,lower,location_name
535,2020-07-30,622.381544812224,824.589053253982,468.443286750332,Idaho
535,2020-07-31,626.530012164015,822.415360247386,471.10389437515,Idaho
535,2020-08-01,630.339206812819,827.647371038817,480.684457103088,Idaho
535,2020-08-02,633.518083290715,828.629615007031,483.131509721627,Idaho
535,2020-08-03,635.791331434351,831.379012375748,482.242840923768,Idaho
535,2020-08-04,636.910665737013,837.700989041635,481.322107120254,Idaho
535,2020-08-05,636.67179081344,834.817263603692,480.544160543899,Idaho
535,2020-08-06,634.932124133115,841.6665289951,476.360557475409,Idaho
535,2020-08-07,631.619092845223,835.269758907511,469.837494924689,Idaho
535,2020-08-08,626.731279167252,824.637442474601,467.872604970491,Idaho
535,2020-08-09,620.329959171235,816.376321812702,458.429546602786,Idaho
535,2020-08-10,612.526929581243,788.947409511436,456.330442529534,Idaho
535,2020-08-11,603.472188583012,780.417801147984,451.402029042067,Idaho
535,2020-08-12,593.336153690159,769.721172952891,443.830666186805,Idaho
535,2020-08-13,582.292857199574,752.892617971635,434.818103030228,Idaho
535,2020-08-14,570.507212906216,734.362701516457,432.559988511019,Idaho
535,2020-08-15,558.127066718514,721.933511059694,420.335702566246,Idaho
535,2020-08-16,545.280213638207,707.896217387881,406.633324934774,Idaho
535,2020-08-17,532.072201556542,701.966497794812,395.189070232768,Idaho
535,2020-08-18,518.587426380928,684.032766124534,381.380389319737,Idaho
535,2020-08-19,504.895133637375,667.997280332085,374.865386308638,Idaho
535,2020-08-20,491.061716907622,652.068454652647,370.917380912641,Idaho
535,2020-08-21,477.159457572043,631.940264440666,363.982788976293,Idaho
535,2020-08-22,463.272622551751,610.806162251212,351.879879094574,Idaho
535,2020-08-23,449.502776649734,590.083050157619,344.918209109068,Idaho
535,2020-08-24,435.976186878921,571.111973501529,337.24733025585,Idaho
535,2020-08-25,422.847888582424,551.086165883023,328.463582015555,Idaho
535,2020-08-26,410.302989054396,531.824335704935,320.087957591979,Idaho
535,2020-08-27,398.55111643208,513.482177722699,306.786778361901,Idaho
535,2020-08-28,387.819449360237,505.231743294592,289.551374521403,Idaho
535,2020-08-29,378.338288350178,501.938550654274,276.944254914347,Idaho
535,2020-08-30,370.326357410829,503.51992038874,261.876759509589,Idaho
535,2020-08-31,363.941920227007,508.27225786031,247.019718462485,Idaho
535,2020-09-01,359.234048051755,511.512892290443,232.320247254382,Idaho
535,2020-09-02,356.163605841076,513.486915082869,216.720276094373,Idaho
535,2020-09-03,354.666818546301,511.828041201822,204.055362949291,Idaho
535,2020-09-04,354.612716676053,520.171437216012,198.872430204225,Idaho
535,2020-09-05,355.766605768026,526.448023972682,194.151554347966,Idaho
535,2020-09-06,357.851484927723,541.566803569335,189.150090732093,Idaho
535,2020-09-07,360.626050934789,553.993269944667,188.113922018399,Idaho
535,2020-09-08,363.879108302661,575.186460485745,184.141007335839,Idaho
535,2020-09-09,367.143315001045,597.214408053726,184.033103050048,Idaho
535,2020-09-10,370.641665686657,614.833144379675,184.093153416701,Idaho
535,2020-09-11,374.361766234828,638.239471304748,184.032895887969,Idaho
535,2020-09-12,378.267073312057,665.536089414585,184.026416711677,Idaho
535,2020-09-13,382.284930041226,694.492976694117,184.032619672362,Idaho
535,2020-09-14,386.985591902714,718.668311543454,186.149392672605,Idaho
535,2020-09-15,391.375586748838,745.105857886275,184.063571837975,Idaho
535,2020-09-16,395.736883083232,774.421097760321,184.086161524669,Idaho
535,2020-09-17,399.788136573977,804.12927420779,182.718568703858,Idaho
535,2020-09-18,403.869447893021,833.266519376333,180.976032976271,Idaho
535,2020-09-19,408.033982405484,861.886213440681,179.236108673451,Idaho
535,2020-09-20,412.040411259364,887.908572207653,176.729183587246,Idaho
535,2020-09-21,415.716879691526,922.463573837379,174.872889382107,Idaho
535,2020-09-22,419.329644042314,956.290714967816,172.984454526519,Idaho
535,2020-09-23,422.863657168161,988.047233653773,170.895990040852,Idaho
535,2020-09-24,426.555876612138,1017.33317191047,168.936332460324,Idaho
535,2020-09-25,430.839177786189,1048.17468436339,167.219651689136,Idaho
535,2020-09-26,435.541941653676,1080.53582553688,165.676025324402,Idaho
535,2020-09-27,440.299885101951,1113.32259017824,163.663276188658,Idaho
535,2020-09-28,445.138891986453,1146.99015578224,161.609257361078,Idaho
535,2020-09-29,450.067074547612,1181.37109485183,159.36867343784,Idaho
535,2020-09-30,454.659028860731,1215.23440517596,157.000365728786,Idaho
535,2020-10-01,458.927394146247,1248.37018775115,155.970477273921,Idaho
535,2020-10-02,463.744119637316,1277.73015875483,155.910790190124,Idaho
535,2020-10-03,469.079172479695,1302.52764875531,153.627168812783,Idaho
535,2020-10-04,474.480989228393,1337.6130684921,151.398999576882,Idaho
535,2020-10-05,479.970543251366,1372.49626647615,149.653492380725,Idaho
535,2020-10-06,485.559262073704,1407.14218571431,148.730715036904,Idaho
535,2020-10-07,490.732781341983,1439.64824886826,148.317880517972,Idaho
535,2020-10-08,495.49269112816,1468.71726020205,146.622297773603,Idaho
535,2020-10-09,500.883200872879,1502.17308381087,145.604299625283,Idaho
535,2020-10-10,506.88011199551,1528.89314459402,144.918352237658,Idaho
535,2020-10-11,512.951453216466,1550.37028306606,143.879568433063,Idaho
535,2020-10-12,519.124418789622,1593.20458551719,143.112062624557,Idaho
535,2020-10-13,524.969425081241,1599.38203762097,141.740961413877,Idaho
535,2020-10-14,530.297595866193,1632.09088070956,140.759028639237,Idaho
535,2020-10-15,535.073516230374,1675.06459112323,139.414449495199,Idaho
535,2020-10-16,540.510922985946,1687.48983095602,138.011939597665,Idaho
535,2020-10-17,546.254652603421,1698.4114275592,137.885353427223,Idaho
535,2020-10-18,551.698337182488,1698.63395446003,137.844456828234,Idaho
535,2020-10-19,557.680837842823,1672.42765992237,136.714977913047,Idaho
535,2020-10-20,563.709975186861,1690.08361295817,135.319823506038,Idaho
535,2020-10-21,568.066200477254,1688.80880193212,133.798638523673,Idaho
535,2020-10-22,571.57177870693,1684.43043347985,132.151173217152,Idaho
535,2020-10-23,576.129936017725,1705.25461199643,130.651149107027,Idaho
535,2020-10-24,581.695326900459,1698.78056061101,130.425766435033,Idaho
535,2020-10-25,588.258757062756,1701.95120796124,131.028049717291,Idaho
535,2020-10-26,594.993065603221,1718.69555016301,131.695253812877,Idaho
535,2020-10-27,602.344604169088,1726.91742251459,130.999973322451,Idaho
535,2020-10-28,609.555260654707,1750.29656993777,130.547701315762,Idaho
535,2020-10-29,615.396525271132,1781.46815559482,129.379339364823,Idaho
535,2020-10-30,621.907870759718,1785.61125067283,128.090308202041,Idaho
535,2020-10-31,630.701684157035,1777.28848472941,128.307774916186,Idaho
535,2020-11-01,640.255218521834,1814.79448448832,128.61278569859,Idaho
535,2020-11-02,649.721967431715,1791.01494002864,129.011636220082,Idaho
535,2020-11-03,659.429317894808,1799.05888893729,129.507864009409,Idaho
535,2020-11-04,668.048521683178,1817.15923517701,129.957987885532,Idaho
535,2020-11-05,677.302427045551,1846.96048846487,130.226656522538,Idaho
535,2020-11-06,688.424510349325,1887.01180244547,130.632158208016,Idaho
535,2020-11-07,700.553271066824,1884.02819104365,131.321669231774,Idaho
535,2020-11-08,713.676692080112,1912.88756388103,132.118361831998,Idaho
535,2020-11-09,727.086393960983,1948.11053561979,133.031506070966,Idaho
535,2020-11-10,740.189857278333,1959.10906748291,134.02770977692,Idaho
535,2020-11-11,753.383382406467,2002.18619646616,134.958822861739,Idaho
535,2020-11-12,766.26400370342,2016.14406037581,135.825845307647,Idaho
535,2020-11-13,779.779990444619,2030.70656942432,136.954445439816,Idaho
535,2020-11-14,796.146408351693,2097.03002833382,138.344422858488,Idaho
535,2020-11-15,813.508646240556,2168.18818772003,139.849662344216,Idaho
535,2020-11-16,831.314557201764,2197.92644545534,141.473383260425,Idaho
535,2020-11-17,849.979454486294,2210.02322269935,143.093032353261,Idaho
535,2020-11-18,867.0405225605,2212.21508456885,144.465320998064,Idaho
535,2020-11-19,882.556974488272,2197.57289124529,145.76150004603,Idaho
535,2020-11-20,899.616865655504,2216.42298096141,147.591545501689,Idaho
535,2020-11-21,917.906166610547,2262.4539387587,150.015756692359,Idaho
535,2020-11-22,936.205463502127,2306.24395925921,152.562554789468,Idaho
535,2020-11-23,956.746987695098,2293.72987014492,155.244432101439,Idaho
535,2020-11-24,978.478927300193,2340.75483015651,157.966837812331,Idaho
535,2020-11-25,997.266795022017,2322.43788523951,160.548340704042,Idaho
535,2020-11-26,1015.24311662627,2332.71102669649,163.066530487314,Idaho
535,2020-11-27,1035.5099634293,2393.7020664721,166.711021108186,Idaho
535,2020-11-28,1056.81692684644,2448.70752517317,169.539113789081,Idaho
535,2020-11-29,1079.94491389298,2492.93139622112,172.322879295418,Idaho
535,2020-11-30,1102.67406635329,2507.46925513622,175.775679981383,Idaho
535,2020-12-01,1122.66722617728,2512.88351059642,178.245323620451,Idaho
535,2020-12-02,1144.93778770237,2534.63226631823,180.337205099838,Idaho
535,2020-12-03,1169.20172824424,2605.51064016888,183.054642790486,Idaho
535,2020-12-04,1188.68883531285,2603.01649386523,186.076591613988,Idaho
535,2020-12-05,1208.68668293409,2627.85367805333,189.39634695315,Idaho
535,2020-12-06,1232.66443408734,2699.47881838855,192.850221987348,Idaho
535,2020-12-07,1256.18770780258,2725.99491590869,197.392051703902,Idaho
535,2020-12-08,1279.66406472256,2822.16287333519,203.101383239718,Idaho
535,2020-12-09,1298.49465070331,2803.49461268128,207.382918343588,Idaho
535,2020-12-10,1316.29831442638,2805.71296214416,211.038844960625,Idaho
535,2020-12-11,1335.24599461281,2807.82268995703,215.05488584594,Idaho
535,2020-12-12,1357.31170494465,2835.58958389872,220.825954952143,Idaho
535,2020-12-13,1377.27545030009,2860.6474843459,225.789518555842,Idaho
535,2020-12-14,1388.45113762155,2803.21383489343,228.478200688155,Idaho
535,2020-12-15,1403.48392335462,2873.77320866401,233.328754929069,Idaho
535,2020-12-16,1415.25276107599,2857.1279923413,238.104677016748,Idaho
535,2020-12-17,1423.29230321021,2864.35128277925,242.689614651859,Idaho
535,2020-12-18,1436.29435547239,2791.02213824885,243.102036748058,Idaho
535,2020-12-19,1448.9277559754,2786.06705201519,248.299532367097,Idaho
535,2020-12-20,1460.56112423989,2798.82091342945,255.042544093222,Idaho
535,2020-12-21,1473.64998574348,2865.36001848503,262.912513057404,Idaho
535,2020-12-22,1485.73036268249,2801.96891145771,270.160813548084,Idaho
535,2020-12-23,1494.40181965096,2886.50891820511,275.888388830068,Idaho
535,2020-12-24,1501.13554836553,2902.39696515874,281.618043539039,Idaho
535,2020-12-25,1503.34986298158,2893.45918630596,287.683397834975,Idaho
535,2020-12-26,1506.441171503,2888.32689615962,294.139225058281,Idaho
535,2020-12-27,1513.15086635868,2890.17410819652,300.687476272183,Idaho
535,2020-12-28,1517.10955921763,2813.90870351057,307.313944771013,Idaho
535,2020-12-29,1520.55578695527,2868.31262609464,314.018988377566,Idaho
535,2020-12-30,1525.36401850201,2962.62520541073,320.649100200541,Idaho
535,2020-12-31,1522.84569960996,2896.89530853468,324.923227170209,Idaho
535,2021-01-01,1518.4053077065,2999.50877545249,329.949672704097,Idaho
535,2021-01-02,1516.8272817123,2844.51411266068,338.645427111193,Idaho
535,2021-01-03,1516.27023790952,2792.03396601744,347.662787414953,Idaho
535,2021-01-04,1517.18968024309,2812.26609864439,356.182638039661,Idaho
535,2021-01-05,1512.64123399308,2798.47124199105,357.91103751249,Idaho
535,2021-01-06,1507.7825398388,2811.9168662707,365.769717892021,Idaho
535,2021-01-07,1504.30990148292,2872.94099361415,373.819375262916,Idaho
535,2021-01-08,1495.1668632863,2834.70427419747,381.838326409383,Idaho
535,2021-01-09,1483.78951567173,2761.18101996998,389.74148325678,Idaho
535,2021-01-10,1475.69414984237,2741.47290392942,397.894814385957,Idaho
535,2021-01-11,1467.6477077602,2710.81330983872,407.449253431271,Idaho
535,2021-01-12,1456.73989730669,2649.24251745256,418.325270926306,Idaho
535,2021-01-13,1446.4053762391,2667.26630628815,424.718363280338,Idaho
535,2021-01-14,1437.49797123485,2706.27225664815,433.934049663035,Idaho
535,2021-01-15,1424.76595833337,2567.11539296666,443.302857268642,Idaho
535,2021-01-16,1408.87614419953,2560.26702960446,452.555393785564,Idaho
535,2021-01-17,1394.8312500803,2544.90226754854,462.021472303307,Idaho
535,2021-01-18,1381.86760558897,2502.75774983002,471.770548187028,Idaho
535,2021-01-19,1368.22360960181,2502.76050980055,477.57255726945,Idaho
535,2021-01-20,1355.86426945625,2539.93939980391,478.092169472354,Idaho
535,2021-01-21,1344.72133080329,2388.34811159497,489.85809222355,Idaho
535,2021-01-22,1331.73328272852,2378.80987626992,503.967087798135,Idaho
535,2021-01-23,1319.4874076885,2323.51013677124,514.365369149199,Idaho
535,2021-01-24,1308.30487307928,2319.35222391499,524.742496059719,Idaho
535,2021-01-25,1296.79107927819,2360.8771048802,525.545892152714,Idaho
535,2021-01-26,1284.57142191911,2361.93097505788,528.600435627613,Idaho
535,2021-01-27,1272.3515552768,2340.78250293336,536.925024145813,Idaho
535,2021-01-28,1261.74196737586,2369.86879399658,532.936522181489,Idaho
535,2021-01-29,1250.18622363792,2342.31380180829,529.122099812096,Idaho
535,2021-01-30,1235.62888645059,2345.99267619787,536.554651470587,Idaho
535,2021-01-31,1221.54065967407,2305.71326695138,542.753632968845,Idaho
535,2021-02-01,1209.82420739361,2319.42200624697,542.0858642912,Idaho
535,2021-02-02,1196.69640770897,2234.62569473067,547.046554303967,Idaho
535,2021-02-03,1183.67949644622,2207.30005889092,546.19700765941,Idaho
535,2021-02-04,1172.54881283738,2180.92767920487,551.801588283928,Idaho
535,2021-02-05,1159.28948945682,2162.62016776269,556.803851284756,Idaho
535,2021-02-06,1146.42849856692,2146.96803475986,552.579293600359,Idaho
535,2021-02-07,1135.53503006483,2167.2010005106,544.03915284329,Idaho
535,2021-02-08,1124.03745848052,2119.86619278354,546.990095977159,Idaho
535,2021-02-09,1112.41241066654,2145.04661854859,547.555974696478,Idaho
535,2021-02-10,1100.13505445078,2124.19186136251,538.231395633117,Idaho
535,2021-02-11,1087.92356512515,2099.20149210573,533.597825971351,Idaho
535,2021-02-12,1078.43832769134,2098.21846147349,526.925851412368,Idaho
535,2021-02-13,1069.61709264906,2082.97554041352,520.668492697925,Idaho
535,2021-02-14,1059.14721609156,2114.06113865416,520.03557997754,Idaho
535,2021-02-15,1046.78248310568,2042.45151562773,516.940852883714,Idaho
